Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Average calibration accuracy [px]	Average calibration precision SD [px]	Average calibration precision RMS [px]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Pupil diameter filtered [mm]	Eye openness left [mm]	Eye openness right [mm]	Eye openness filtered [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Eye movement event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	Ungrouped	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
7087	5664298	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230599300			993	688	867	702	1119	675	0,00603	0,17341	-0,98483	0,02765	0,16529	-0,98586	2,801	2,911	2,856	9,126	9,648	9,255	Valid	Valid	235,0	95,7	552,2	292,2	93,4	550,5	238,4	193,0	307,7	185,6							Eyetracker Calibration								Saccade	27	23															
7090	5664301	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230602634			997	687	869	699	1124	675	0,00726	0,17205	-0,98506	0,03023	0,16504	-0,98582	2,788	2,912	2,850	9,341	9,532	9,243	Valid	Valid	235,0	95,8	552,2	292,2	93,3	550,5	239,1	192,2	309,1	185,5							Eyetracker Calibration								Saccade	27	23															
7094	5664305	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230605967			1008	692	880	707	1136	676	0,01262	0,17578	-0,98435	0,03637	0,16589	-0,98547	2,800	2,896	2,848	8,965	9,510	9,292	Valid	Valid	235,0	95,8	552,3	292,2	93,3	550,5	242,1	194,4	312,5	186,0							Eyetracker Calibration								Saccade	27	23															
7097	5664308	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230609300			1033	702	901	714	1164	691	0,02281	0,17897	-0,98359	0,04996	0,17292	-0,98367	2,793	2,907	2,850	8,922	9,438	9,237	Valid	Valid	235,0	95,8	552,3	292,2	93,3	550,6	247,8	196,3	320,2	190,1							Eyetracker Calibration								Saccade	27	23															
7100	5664311	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230612634			1058	708	926	721	1190	695	0,03512	0,18244	-0,98259	0,06243	0,17479	-0,98263	2,794	2,897	2,846	9,074	9,261	9,201	Valid	Valid	235,0	95,8	552,4	292,2	93,3	550,7	254,8	198,3	327,2	191,3							Eyetracker Calibration								Saccade	27	23															
7104	5664315	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230615967			1074	713	940	723	1207	704	0,04164	0,18304	-0,98222	0,07083	0,17871	-0,98135	2,791	2,905	2,848	8,846	9,579	9,153	Valid	Valid	235,1	95,8	552,4	292,2	93,3	550,7	258,5	198,7	332,0	193,6							Eyetracker Calibration								Saccade	27	23															
7107	5664318	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230619300			1082	714	947	723	1218	705	0,04494	0,18311	-0,98206	0,07624	0,17910	-0,98087	2,791	2,906	2,849	9,045	9,010	9,125	Valid	Valid	235,1	95,8	552,4	292,2	93,3	550,7	260,3	198,8	335,0	193,8							Eyetracker Calibration								Saccade	27	23															
7110	5664321	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230622634			1086	711	952	722	1220	699	0,04737	0,18266	-0,98203	0,07692	0,17637	-0,98131	2,789	2,887	2,838	9,088	9,206	9,101	Valid	Valid	235,1	95,8	552,5	292,2	93,3	550,7	261,7	198,6	335,4	192,3							Eyetracker Calibration								Saccade	27	23															
7114	5664325	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230625967			1087	713	954	726	1221	700	0,04850	0,18468	-0,98160	0,07770	0,17679	-0,98118	2,792	2,882	2,837	9,021	9,182	9,101	Valid	Valid	235,0	95,8	552,6	292,2	93,3	550,7	262,3	199,7	335,8	192,5							Eyetracker Calibration								Fixation	397	21	1085	718													
7117	5664328	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230629300			1087	716	956	730	1219	701	0,04940	0,18658	-0,98120	0,07662	0,17713	-0,98120	2,792	2,884	2,838	8,783	9,149	9,101	Valid	Valid	235,0	95,8	552,6	292,1	93,3	550,8	262,8	200,9	335,2	192,7							Eyetracker Calibration								Fixation	397	21	1085	718													
7120	5664331	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230632634			1085	715	954	733	1217	697	0,04857	0,18763	-0,98104	0,07580	0,17541	-0,98157	2,788	2,871	2,829	8,973	9,429	9,101	Valid	Valid	234,9	95,8	552,6	292,1	93,3	550,8	262,3	201,5	334,6	191,7							Eyetracker Calibration								Fixation	397	21	1085	718													
7124	5664335	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230635967			1083	716	951	731	1216	701	0,04705	0,18706	-0,98122	0,07544	0,17740	-0,98124	2,785	2,890	2,837	9,051	9,134	9,100	Valid	Valid	234,9	95,8	552,7	292,1	93,3	550,8	261,4	201,1	334,4	192,9							Eyetracker Calibration								Fixation	397	21	1085	718													
7127	5664338	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230639300			1084	715	953	731	1215	699	0,04811	0,18686	-0,98121	0,07503	0,17654	-0,98143	2,789	2,881	2,835	9,131	9,233	9,142	Valid	Valid	234,9	95,8	552,8	292,0	93,3	550,9	262,0	201,0	334,1	192,3							Eyetracker Calibration								Fixation	397	21	1085	718													
7130	5664341	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230642634			1085	716	955	731	1214	701	0,04917	0,18691	-0,98115	0,07484	0,17705	-0,98135	2,785	2,887	2,836	9,054	9,015	9,093	Valid	Valid	234,8	95,8	552,6	292,0	93,3	550,9	262,5	201,1	334,0	192,7							Eyetracker Calibration								Fixation	397	21	1085	718													
7134	5664345	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230645967			1086	720	955	733	1217	707	0,04962	0,18752	-0,98101	0,07632	0,17986	-0,98073	2,789	2,891	2,840	8,936	9,418	9,106	Valid	Valid	234,8	95,8	552,7	291,9	93,3	550,9	262,7	201,4	334,8	194,3							Eyetracker Calibration								Fixation	397	21	1085	718													
7137	5664348	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230649300			1086	718	956	732	1217	705	0,04990	0,18722	-0,98105	0,07596	0,17892	-0,98093	2,791	2,885	2,838	8,943	8,848	9,051	Valid	Valid	234,7	95,7	552,9	291,9	93,2	550,9	262,8	201,2	334,6	193,7							Eyetracker Calibration								Fixation	397	21	1085	718													
7140	5664351	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230652634			1085	717	957	731	1214	704	0,05040	0,18662	-0,98114	0,07482	0,17856	-0,98108	2,781	2,885	2,833	9,106	9,158	9,082	Valid	Valid	234,7	95,8	552,7	291,9	93,3	550,9	263,1	201,0	333,9	193,5							Eyetracker Calibration								Fixation	397	21	1085	718													
7144	5664355	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230655967			1086	716	956	731	1215	701	0,05017	0,18658	-0,98116	0,07538	0,17735	-0,98126	2,789	2,877	2,833	8,864	9,375	9,072	Valid	Valid	234,7	95,9	552,7	291,8	93,2	550,9	262,9	201,0	334,1	192,8							Eyetracker Calibration								Fixation	397	21	1085	718													
7147	5664358	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230659300			1086	715	956	731	1217	699	0,04997	0,18684	-0,98112	0,07638	0,17658	-0,98132	2,788	2,870	2,829	8,877	9,227	9,137	Valid	Valid	234,6	95,8	552,9	291,8	93,2	551,0	262,8	201,1	334,7	192,4							Eyetracker Calibration								Fixation	397	21	1085	718													
7150	5664361	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230662634			1085	716	956	730	1215	702	0,05004	0,18613	-0,98125	0,07526	0,17787	-0,98117	2,778	2,877	2,828	9,047	9,201	9,090	Valid	Valid	234,6	95,8	552,9	291,7	93,2	551,0	262,8	200,6	334,0	193,1							Eyetracker Calibration								Fixation	397	21	1085	718													
7154	5664365	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230665967			1085	719	956	731	1213	706	0,05033	0,18687	-0,98109	0,07460	0,17965	-0,98090	2,786	2,884	2,835	9,082	9,238	9,104	Valid	Valid	234,5	95,8	552,7	291,7	93,2	551,0	262,9	201,1	333,6	194,1							Eyetracker Calibration								Fixation	397	21	1085	718													
7157	5664368	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230669300			1085	715	953	728	1217	702	0,04897	0,18550	-0,98142	0,07670	0,17765	-0,98110	2,773	2,872	2,823	8,942	9,418	9,104	Valid	Valid	234,5	95,8	552,9	291,7	93,2	551,0	262,1	200,3	334,7	193,0							Eyetracker Calibration								Fixation	397	21	1085	718													
7160	5664371	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230672634			1084	718	956	734	1213	702	0,05037	0,18818	-0,98084	0,07473	0,17779	-0,98123	2,786	2,878	2,832	8,969	9,434	9,103	Valid	Valid	234,5	95,7	553,0	291,6	93,2	551,0	262,9	201,8	333,6	193,0							Eyetracker Calibration								Fixation	397	21	1085	718													
7164	5664375	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230675967			1084	718	954	731	1214	704	0,04970	0,18696	-0,98111	0,07525	0,17902	-0,98096	2,778	2,882	2,830	8,806	9,217	9,104	Valid	Valid	234,4	95,8	552,9	291,6	93,1	551,1	262,4	201,1	333,9	193,7							Eyetracker Calibration								Fixation	397	21	1085	718													
7167	5664378	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230679300			1087	719	958	730	1216	707	0,05156	0,18641	-0,98112	0,07609	0,18031	-0,98066	2,780	2,884	2,832	8,968	9,107	9,011	Valid	Valid	234,4	95,8	552,8	291,6	93,1	551,0	263,4	200,8	334,3	194,5							Eyetracker Calibration								Fixation	397	21	1085	718													
7170	5664381	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230682634			1085	718	955	735	1215	701	0,05034	0,18858	-0,98077	0,07606	0,17756	-0,98117	2,782	2,873	2,828	8,792	9,267	8,970	Valid	Valid	234,3	95,7	553,1	291,5	93,1	551,1	262,7	202,0	334,2	192,8							Eyetracker Calibration								Fixation	397	21	1085	718													
7174	5664385	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230685967			1084	717	955	731	1213	703	0,05025	0,18677	-0,98112	0,07476	0,17852	-0,98109	2,779	2,876	2,827	8,754	9,133	8,963	Valid	Valid	234,3	95,7	553,0	291,5	93,1	551,1	262,6	201,0	333,5	193,4							Eyetracker Calibration								Fixation	397	21	1085	718													
7177	5664388	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230689300			1087	720	957	736	1217	704	0,05118	0,18918	-0,98061	0,07698	0,17889	-0,98085	2,791	2,875	2,833	8,867	9,021	8,994	Valid	Valid	234,3	95,7	552,9	291,4	93,1	551,1	263,1	202,4	334,7	193,6							Eyetracker Calibration								Fixation	397	21	1085	718													
7180	5664391	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230692634			1085	720	956	733	1214	707	0,05077	0,18786	-0,98088	0,07541	0,18034	-0,98071	2,781	2,884	2,832	8,693	9,195	9,031	Valid	Valid	234,2	95,6	553,1	291,4	93,0	551,1	262,9	201,6	333,8	194,4							Eyetracker Calibration								Fixation	397	21	1085	718													
7184	5664395	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230695967			1082	717	953	732	1212	703	0,04950	0,18742	-0,98103	0,07455	0,17852	-0,98111	2,779	2,875	2,827	8,975	9,410	9,061	Valid	Valid	234,2	95,6	553,0	291,4	93,0	551,1	262,1	201,3	333,2	193,3							Eyetracker Calibration								Fixation	397	21	1085	718													
7187	5664398	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230699300			1084	718	953	735	1215	702	0,04945	0,18874	-0,98078	0,07601	0,17813	-0,98107	2,776	2,868	2,822	8,917	9,319	9,063	Valid	Valid	234,2	95,7	552,9	291,3	93,0	551,1	262,0	202,1	334,0	193,1							Eyetracker Calibration								Fixation	397	21	1085	718													
7190	5664401	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230702634			1085	720	955	732	1215	707	0,05076	0,18756	-0,98094	0,07637	0,18076	-0,98056	2,780	2,883	2,831	8,921	9,206	9,125	Valid	Valid	234,1	95,6	553,0	291,3	93,0	551,1	262,7	201,4	334,2	194,5							Eyetracker Calibration								Fixation	397	21	1085	718													
7194	5664405	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230705967			1085	716	954	730	1215	702	0,05000	0,18675	-0,98113	0,07655	0,17816	-0,98102	2,777	2,876	2,826	8,930	9,030	9,063	Valid	Valid	234,1	95,6	553,1	291,3	92,9	551,1	262,3	200,8	334,3	193,0							Eyetracker Calibration								Fixation	397	21	1085	718													
7197	5664408	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230709300			1083	718	954	732	1213	705	0,05000	0,18743	-0,98101	0,07521	0,17943	-0,98089	2,782	2,872	2,827	9,033	9,447	9,058	Valid	Valid	234,0	95,6	553,0	291,2	92,9	551,1	262,2	201,2	333,5	193,7							Eyetracker Calibration								Fixation	397	21	1085	718													
7200	5664411	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230712634			1085	716	957	730	1213	701	0,05156	0,18670	-0,98106	0,07546	0,17793	-0,98115	2,776	2,872	2,824	8,850	9,186	9,055	Valid	Valid	234,0	95,6	552,9	291,2	92,9	551,1	263,1	200,8	333,6	192,8							Eyetracker Calibration								Fixation	397	21	1085	718													
7204	5664415	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230715967			1086	716	957	731	1216	701	0,05181	0,18735	-0,98093	0,07687	0,17793	-0,98104	2,779	2,874	2,827	8,988	9,092	9,083	Valid	Valid	234,0	95,5	553,0	291,1	92,9	551,1	263,2	201,2	334,3	192,8							Eyetracker Calibration								Fixation	397	21	1085	718													
7207	5664418	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230719300			1085	718	955	731	1215	705	0,05068	0,18711	-0,98103	0,07642	0,17967	-0,98075	2,773	2,880	2,827	8,600	9,179	8,999	Valid	Valid	233,9	95,5	553,1	291,1	92,9	551,1	262,5	201,0	334,1	193,8							Eyetracker Calibration								Fixation	397	21	1085	718													
7210	5664421	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230722634			1085	719	955	733	1215	705	0,05078	0,18799	-0,98086	0,07635	0,17976	-0,98074	2,781	2,879	2,830	9,023	9,148	8,998	Valid	Valid	233,9	95,5	553,0	291,1	92,8	551,1	262,5	201,5	334,0	193,9							Eyetracker Calibration								Fixation	397	21	1085	718													
7214	5664425	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230725967			1087	718	958	734	1217	703	0,05235	0,18855	-0,98067	0,07761	0,17882	-0,98082	2,781	2,873	2,827	8,810	9,096	9,004	Valid	Valid	233,9	95,5	553,0	291,0	92,8	551,1	263,4	201,8	334,7	193,3							Eyetracker Calibration								Fixation	397	21	1085	718													
7217	5664428	Eye Tracker	I-VT-normal	06.05.2025	Alex	alex1	06.05.2025	06.05.2025	14:39:57.651	12:39:57.651	241196	Normal_300	Tobii I-VT (Fixation)	24.21.435	1080	1920	10,00	1,2	2,3	2,2	0,11	0,20	0,19	4	8	8	3,4	1,2	0,5	0,32	0,11	0,05	12	4	2	6230729300			1087	717	956	732	1217	703	0,05151	0,18773	-0,98087	0,07791	0,17872	-0,98081	2,779	2,878	2,829	8,860	9,137	8,998	Valid	Valid	233,8	95,5	553,1	291,0	92,8	551,1	262,9	201,3	334,8	193,2							Eyetracker Calibration								Fixation	397	21	1085	718													
