time_ms	gaze_left_x_px	gaze_left_y_px	gaze_right_x_px	gaze_right_y_px	validity_left	validity_right	eye_left_x_mm	eye_left_y_mm	eye_left_z_mm	eye_right_x_mm	eye_right_y_mm	eye_right_z_mm	gt_event_type	gt_event_index	combined_x_px	combined_y_px	eye_z_mm	combined_valid	velocity_deg_per_sec	ivt_sample_type	ivt_event_type	ivt_event_index
37198	823.0	342.0	854.0	336.0	Valid	Valid	221,9	106,7	534,9	278,7	99,4	530,6	Saccade	104.0	838.5	339.0	532.75	True	500.8988445448768	Saccade	Saccade	674
37206	854.0	338.0	874.0	330.0	Valid	Valid	222,4	106,5	535,8	279,2	99,1	531,7	Saccade	104.0	864.0	334.0	533.75	True	138.24308115863798	Saccade	Saccade	674
37214	849.0	339.0	868.0	329.0	Valid	Valid	222,9	106,2	536,8	279,6	98,9	532,7	Fixation	61.0	858.5	334.0	534.75	True	31.51231190796201	Fixation	Fixation	675
37223	855.0	343.0	867.0	333.0	Valid	Valid	223,3	105,8	537,7	280,1	98,6	533,8	Fixation	61.0	861.0	338.0	535.75	True	26.87408963963848	Fixation	Fixation	675
37231	856.0	339.0	869.0	332.0	Valid	Valid	223,8	105,5	538,7	280,6	98,3	534,9	Fixation	61.0	862.5	335.5	536.8	True	9.434179511622023	Fixation	Fixation	675
37239	859.0	340.0	865.0	334.0	Valid	Valid	224,3	105,1	539,8	281,1	98,0	536,1	Fixation	61.0	862.0	337.0	537.95	True	3.1325764483957697	Fixation	Fixation	675
37248	859.0	337.0	866.0	335.0	Valid	Valid	224,8	104,7	541,0	281,7	97,6	537,3	Fixation	61.0	862.5	336.0	539.15	True	31.255154919421337	Fixation	Fixation	675
37256	861.0	334.0	863.0	330.0	Valid	Valid	225,4	104,3	541,9	282,2	97,3	538,5	Fixation	61.0	862.0	332.0	540.2	True	10.48134060139186	Fixation	Fixation	675
37264	862.0	338.0	864.0	331.0	Valid	Valid	226,0	103,9	543,0	282,8	96,9	539,7	Fixation	61.0	863.0	334.5	541.35	True	18.934849913989463	Fixation	Fixation	675
37273	863.0	333.0	867.0	330.0	Valid	Valid	226,5	103,5	544,0	283,4	96,6	541,0	Fixation	61.0	865.0	331.5	542.5	True	22.39954776675563	Fixation	Fixation	675
37281	863.0	332.0	867.0	331.0	Valid	Valid	227,1	103,1	545,2	284,0	96,2	542,3	Fixation	61.0	865.0	331.5	543.75	True	14.72603857722078	Fixation	Fixation	675
37289	865.0	331.0	863.0	328.0	Valid	Valid	227,7	102,7	546,4	284,6	95,9	543,6	Fixation	61.0	864.0	329.5	545.0	True	11.148522258039751	Fixation	Fixation	675
37298	867.0	332.0	865.0	328.0	Valid	Valid	228,2	102,3	547,5	285,1	95,5	544,9	Fixation	61.0	866.0	330.0	546.2	True	9.756427158591253	Fixation	Fixation	675
37306	865.0	329.0	864.0	327.0	Valid	Valid	228,7	101,9	548,6	285,7	95,2	546,2	Fixation	61.0	864.5	328.0	547.4000000000001	True	11.793371165614673	Fixation	Fixation	675
37314	863.0	335.0	866.0	327.0	Valid	Valid	229,3	101,5	549,7	286,2	94,9	547,6	Fixation	61.0	864.5	331.0	548.6500000000001	True	6.86803868725771	Fixation	Fixation	675
37323	865.0	329.0	866.0	326.0	Valid	Valid	229,8	101,1	550,9	286,8	94,6	548,8	Fixation	61.0	865.5	327.5	549.8499999999999	True	30.646968068299486	Fixation	Fixation	675
37331	869.0	327.0	866.0	327.0	Valid	Valid	230,2	100,7	552,0	287,2	94,3	550,1	Fixation	61.0	867.5	327.0	551.05	True	12.996898632880916	Fixation	Fixation	675
37339	868.0	328.0	867.0	327.0	Valid	Valid	230,7	100,4	553,1	287,7	94,0	551,6	Fixation	61.0	867.5	327.5	552.35	True	3.0509088899914416	Fixation	Fixation	675
37348	871.0	329.0	864.0	326.0	Valid	Valid	231,1	100,1	554,3	288,1	93,7	552,9	Fixation	61.0	867.5	327.5	553.5999999999999	True	21.52418577199913	Fixation	Fixation	675
37356	869.0	323.0	865.0	325.0	Valid	Valid	231,5	99,8	555,5	288,5	93,5	554,1	Fixation	61.0	867.0	324.0	554.8	True	16.13627425344572	Fixation	Fixation	675
37364	867.0	324.0	865.0	327.0	Valid	Valid	231,9	99,6	556,7	288,9	93,3	555,5	Fixation	61.0	866.0	325.5	556.1	True	9.582738786718648	Fixation	Fixation	675
37373	870.0	327.0	865.0	324.0	Valid	Valid	232,2	99,4	557,8	289,3	93,1	556,9	Fixation	61.0	867.5	325.5	557.3499999999999	True	12.466317684450386	Fixation	Fixation	675
37381	872.0	326.0	864.0	324.0	Valid	Valid	232,5	99,3	559,0	289,6	92,9	558,3	Fixation	61.0	868.0	325.0	558.65	True	16.02507077435323	Fixation	Fixation	675
37389	871.0	331.0	868.0	323.0	Valid	Valid	232,8	99,1	560,3	289,9	92,9	559,4	Fixation	61.0	869.5	327.0	559.8499999999999	True	9.518551810345734	Fixation	Fixation	675
37398	871.0	330.0	866.0	323.0	Valid	Valid	233,0	99,1	561,3	290,1	92,8	560,7	Fixation	61.0	868.5	326.5	561.0	True	32.351655543300545	Fixation	Fixation	675
37406	870.0	323.0	865.0	321.0	Valid	Valid	233,2	98,9	562,6	290,3	92,7	562,1	Fixation	61.0	867.5	322.0	562.35	True	11.4798481381997	Fixation	Fixation	675
37414	870.0	332.0	864.0	319.0	Valid	Valid	233,3	98,8	563,8	290,4	92,6	563,1	Fixation	61.0	867.0	325.5	563.45	True	10.78346979882276	Fixation	Fixation	675
37423	873.0	324.0	864.0	323.0	Valid	Valid	233,4	98,6	564,9	290,5	92,5	564,2	Fixation	61.0	868.5	323.5	564.55	True	5.969952079457384	Fixation	Fixation	675
37431	867.0	324.0	867.0	325.0	Valid	Valid	233,5	98,5	566,0	290,6	92,4	565,4	Fixation	61.0	867.0	324.5	565.7	True	14.15465248567552	Fixation	Fixation	675
37439	872.0	326.0	867.0	325.0	Valid	Valid	233,6	98,3	567,1	290,6	92,2	566,5	Fixation	61.0	869.5	325.5	566.8	True	10.7197358900875	Fixation	Fixation	675
37448	876.0	327.0	860.0	319.0	Valid	Valid	233,6	98,2	568,2	290,7	92,1	567,6	Fixation	61.0	868.0	323.0	567.9000000000001	True	8.392975250350556	Fixation	Fixation	675
37456	873.0	326.0	864.0	323.0	Valid	Valid	233,6	98,0	569,3	290,7	92,0	568,6	Fixation	61.0	868.5	324.5	568.95	True	16.046573860184214	Fixation	Fixation	675
37464	867.0	324.0	864.0	323.0	Valid	Valid	233,5	97,8	570,4	290,7	91,9	569,6	Fixation	61.0	865.5	323.5	570.0	True	21.318897387222265	Fixation	Fixation	675
37473	870.0	331.0	861.0	322.0	Valid	Valid	233,5	97,5	571,4	290,7	91,8	570,4	Fixation	61.0	865.5	326.5	570.9	True	12.170439039582158	Fixation	Fixation	675
37481	874.0	328.0	861.0	320.0	Valid	Valid	233,5	97,3	572,4	290,7	91,7	571,2	Fixation	61.0	867.5	324.0	571.8	True	9.90210201224039	Fixation	Fixation	675
37489	870.0	327.0	862.0	323.0	Valid	Valid	233,5	96,9	573,6	290,6	91,4	572,2	Fixation	61.0	866.0	325.0	572.9000000000001	True	9.301731312866997	Fixation	Fixation	675
37498	870.0	327.0	862.0	322.0	Valid	Valid	233,4	96,6	574,2	290,6	91,2	573,2	Fixation	61.0	866.0	324.5	573.7	True	8.812094190302204	Fixation	Fixation	675
37506	868.0	324.0	864.0	323.0	Valid	Valid	233,4	96,1	575,3	290,6	91,0	573,7	Fixation	61.0	866.0	323.5	574.5	True	0.0	Fixation	Fixation	675
37514	872.0	329.0	860.0	320.0	Valid	Valid	233,3	95,5	576,0	290,6	90,6	574,5	Fixation	61.0	866.0	324.5	575.25	True	23.61764865492657	Fixation	Fixation	675
37523	866.0	325.0	862.0	329.0	Valid	Valid	233,3	95,0	576,7	290,5	90,2	575,2	Fixation	61.0	864.0	327.0	575.95	True	22.28263783928588	Fixation	Fixation	675
37531	871.0	326.0	864.0	330.0	Valid	Valid	233,2	94,3	577,5	290,5	89,8	575,9	Fixation	61.0	867.5	328.0	576.7	True	23.644513800804564	Fixation	Fixation	675
37539	871.0	333.0	864.0	324.0	Valid	Valid	233,2	93,7	578,2	290,5	89,3	576,5	Fixation	61.0	867.5	328.5	577.35	True	26.106031219677497	Fixation	Fixation	675
37548	863.0	331.0	864.0	321.0	Valid	Valid	233,2	93,1	578,8	290,4	88,9	577,0	Saccade	105.0	863.5	326.0	577.9	True	263.71081554691284	Saccade	Saccade	676
37556	821.0	353.0	830.0	338.0	Valid	Valid	233,0	92,6	579,3	290,3	88,5	577,6	Saccade	105.0	825.5	345.5	578.45	True	848.6676849546005	Saccade	Saccade	676
37564	727.0	390.0	744.0	374.0	Valid	Valid	232,8	92,1	579,9	290,0	88,2	578,3	Saccade	105.0	735.5	382.0	579.0999999999999	True	867.6405494837245	Saccade	Saccade	676
37573	689.0	428.0	700.0	419.0	Valid	Valid	232,6	91,5	580,6	289,8	87,7	579,2	Saccade	105.0	694.5	423.5	579.9000000000001	True	565.9221631331167	Saccade	Saccade	676
37581	657.0	459.0	673.0	442.0	Valid	Valid	232,4	91,0	581,0	289,6	87,4	579,6	Saccade	105.0	665.0	450.5	580.3	True	262.64388869622337	Saccade	Saccade	676
37589	669.0	460.0	666.0	453.0	Valid	Valid	232,3	90,6	581,4	289,5	87,0	580,2	Fixation	62.0	667.5	456.5	580.8	True	60.99311696631416	Fixation	Fixation	677
37598	667.0	466.0	664.0	456.0	Valid	Valid	232,2	90,2	581,9	289,3	86,7	580,7	Fixation	62.0	665.5	461.0	581.3	True	61.42122593768673	Fixation	Fixation	677
37606	666.0	473.0	662.0	460.0	Valid	Valid	232,0	89,9	582,2	289,2	86,4	581,4	Fixation	62.0	664.0	466.5	581.8	True	54.52933381779479	Fixation	Fixation	677
37614	666.0	477.0	660.0	462.0	Valid	Valid	231,9	89,8	582,3	289,0	86,2	581,7	Fixation	62.0	663.0	469.5	582.0	True	34.98497435225149	Fixation	Fixation	677
37623	671.0	479.0	662.0	465.0	Valid	Valid	231,6	89,6	582,6	288,8	86,1	582,1	Fixation	62.0	666.5	472.0	582.35	True	26.678415226730184	Fixation	Fixation	677
37631	666.0	475.0	666.0	471.0	Valid	Valid	231,4	89,6	583,0	288,6	85,9	582,5	Fixation	62.0	666.0	473.0	582.75	True	28.326360402605943	Fixation	Fixation	677
37639	668.0	481.0	667.0	472.0	Valid	Valid	231,1	89,6	583,2	288,3	85,8	583,1	Fixation	62.0	667.5	476.5	583.1500000000001	True	20.228154436278565	Fixation	Fixation	677
37648	666.0	484.0	666.0	469.0	Valid	Valid	230,8	89,7	583,4	288,0	86,0	583,4	Fixation	62.0	666.0	476.5	583.4	True	24.84764776441088	Fixation	Fixation	677
37656	669.0	484.0	661.0	476.0	Valid	Valid	230,5	89,9	583,5	287,6	85,9	584,0	Fixation	62.0	665.0	480.0	583.75	True	27.774354735750507	Fixation	Fixation	677
37664	669.0	483.0	662.0	479.0	Valid	Valid	230,1	90,1	583,7	287,3	86,0	584,4	Fixation	62.0	665.5	481.0	584.05	True	24.651728286871784	Fixation	Fixation	677
37673	670.0	490.0	657.0	478.0	Valid	Valid	229,7	90,4	583,9	286,8	86,2	584,6	Fixation	62.0	663.5	484.0	584.25	True	54.7215109279279	Fixation	Fixation	677
37681	670.0	496.0	667.0	484.0	Valid	Valid	229,2	90,8	584,0	286,4	86,4	585,0	Fixation	62.0	668.5	490.0	584.5	True	58.11674163359856	Fixation	Fixation	677
37689	670.0	498.0	663.0	488.0	Valid	Valid	228,7	91,1	584,3	285,9	86,7	585,2	Fixation	62.0	666.5	493.0	584.75	True	17.52953640888134	Fixation	Fixation	677
37698	672.0	499.0	664.0	487.0	Valid	Valid	228,2	91,6	584,4	285,3	87,0	585,4	Fixation	62.0	668.0	493.0	584.9	True	42.82869614424264	Fixation	Fixation	677
37706	672.0	506.0	666.0	494.0	Valid	Valid	227,7	92,0	584,5	284,8	87,3	585,6	Fixation	62.0	669.0	500.0	585.05	True	62.41404876226928	Fixation	Fixation	677
37714	674.0	510.0	666.0	496.0	Valid	Valid	227,1	92,4	584,7	284,2	87,5	585,9	Fixation	62.0	670.0	503.0	585.3	True	31.008583774941584	Fixation	Fixation	677
37723	670.0	509.0	664.0	501.0	Valid	Valid	226,6	92,8	584,9	283,7	87,8	586,1	Fixation	62.0	667.0	505.0	585.5	True	51.80302480896674	Fixation	Fixation	677
37731	673.0	520.0	667.0	504.0	Valid	Valid	226,0	93,2	585,1	283,1	88,2	586,1	Saccade	106.0	670.0	512.0	585.6	True	155.80596888100527	Saccade	Saccade	678
37739	650.0	532.0	650.0	516.0	Valid	Valid	225,3	93,6	585,2	282,4	88,4	586,3	Saccade	106.0	650.0	524.0	585.75	True	555.5124320307636	Saccade	Saccade	678
37748	579.0	569.0	592.0	552.0	Valid	Valid	224,7	94,1	585,4	281,7	88,8	586,4	Saccade	106.0	585.5	560.5	585.9	True	517.3257139393206	Saccade	Saccade	678
37756	577.0	593.0	588.0	576.0	Valid	Valid	224,1	94,5	585,4	281,0	89,1	586,6	Saccade	106.0	582.5	584.5	586.0	True	187.2852694099101	Saccade	Saccade	678
37764	594.0	597.0	597.0	582.0	Valid	Valid	223,5	94,9	585,5	280,5	89,4	586,8	Fixation	63.0	595.5	589.5	586.15	True	42.73737118403701	Fixation	Fixation	679
37773	585.0	592.0	594.0	582.0	Valid	Valid	223,0	95,3	585,7	279,9	89,7	586,9	Fixation	63.0	589.5	587.0	586.3	True	46.342891074923024	Fixation	Fixation	679
37781	584.0	597.0	591.0	584.0	Valid	Valid	222,4	95,7	585,7	279,4	90,0	587,0	Fixation	63.0	587.5	590.5	586.35	True	77.29960546742089	Fixation	Fixation	679
37789	583.0	609.0	592.0	590.0	Valid	Valid	221,9	96,0	585,7	278,8	90,2	587,0	Fixation	63.0	587.5	599.5	586.35	True	62.76185496403888	Fixation	Fixation	679
37798	589.0	609.0	592.0	593.0	Valid	Valid	221,4	96,4	585,7	278,3	90,5	587,0	Fixation	63.0	590.5	601.0	586.35	True	37.79998498906775	Fixation	Fixation	679
37806	581.0	613.0	592.0	599.0	Valid	Valid	220,9	96,8	585,7	277,8	90,7	587,2	Fixation	63.0	586.5	606.0	586.45	True	31.13489385886665	Fixation	Fixation	679
37814	588.0	614.0	591.0	598.0	Valid	Valid	220,4	97,1	585,8	277,3	90,8	587,3	Fixation	63.0	589.5	606.0	586.55	True	35.997470769492644	Fixation	Fixation	679
37823	588.0	621.0	591.0	602.0	Valid	Valid	219,9	97,5	585,7	276,8	91,1	587,1	Fixation	63.0	589.5	611.5	586.4000000000001	True	42.71915290598347	Fixation	Fixation	679
37831	587.0	622.0	597.0	604.0	Valid	Valid	219,4	97,9	585,6	276,3	91,3	587,0	Fixation	63.0	592.0	613.0	586.3	True	45.90745180325216	Fixation	Fixation	679
37839	590.0	628.0	590.0	610.0	Valid	Valid	218,9	98,2	585,5	275,8	91,5	586,9	Fixation	63.0	590.0	619.0	586.2	True	28.74665848930501	Fixation	Fixation	679
37848	586.0	628.0	592.0	606.0	Valid	Valid	218,4	98,6	585,4	275,3	91,7	586,8	Fixation	63.0	589.0	617.0	586.0999999999999	True	19.287392118842423	Fixation	Fixation	679
37856	591.0	631.0	592.0	613.0	Valid	Valid	218,0	99,1	585,2	274,8	92,0	586,4	Fixation	63.0	591.5	622.0	585.8	True	56.1051463530423	Fixation	Fixation	679
37864	592.0	635.0	595.0	615.0	Valid	Valid	217,5	99,5	584,8	274,3	92,2	586,2	Fixation	63.0	593.5	625.0	585.5	True	32.17796881603173	Fixation	Fixation	679
37873	593.0	635.0	588.0	620.0	Valid	Valid	217,0	99,9	584,7	273,8	92,5	585,9	Fixation	63.0	590.5	627.5	585.3	True	35.143303668159966	Fixation	Fixation	679
37881	585.0	639.0	595.0	621.0	Valid	Valid	216,6	100,4	584,4	273,3	92,8	585,7	Fixation	63.0	590.0	630.0	585.05	True	45.49382383166033	Fixation	Fixation	679
37889	591.0	642.0	595.0	627.0	Valid	Valid	216,1	100,9	584,2	272,9	93,2	585,3	Fixation	63.0	593.0	634.5	584.75	True	40.1378233765438	Fixation	Fixation	679
37898	591.0	644.0	594.0	629.0	Valid	Valid	215,7	101,3	583,8	272,4	93,5	585,0	Fixation	63.0	592.5	636.5	584.4	True	21.9604562488854	Fixation	Fixation	679
37906	591.0	647.0	592.0	629.0	Valid	Valid	215,3	101,7	583,5	272,0	93,7	584,8	Fixation	63.0	591.5	638.0	584.15	True	30.65050732541865	Fixation	Fixation	679
37914	592.0	652.0	593.0	631.0	Valid	Valid	214,9	102,0	583,2	271,6	94,1	584,2	Fixation	63.0	592.5	641.5	583.7	True	40.82702891613556	Fixation	Fixation	679
37923	593.0	658.0	592.0	632.0	Valid	Valid	214,5	102,4	582,9	271,2	94,3	583,8	Fixation	63.0	592.5	645.0	583.3499999999999	True	26.632684012701507	Fixation	Fixation	679
37931	591.0	656.0	592.0	636.0	Valid	Valid	214,2	102,6	582,6	270,9	94,5	583,4	Fixation	63.0	591.5	646.0	583.0	True	24.76018336727025	Fixation	Fixation	679
37939	588.0	660.0	598.0	638.0	Valid	Valid	213,8	102,9	582,1	270,5	94,6	583,0	Fixation	63.0	593.0	649.0	582.55	True	39.34383091722057	Fixation	Fixation	679
37948	594.0	661.0	593.0	644.0	Valid	Valid	213,5	103,0	581,9	270,2	94,8	582,6	Fixation	63.0	593.5	652.5	582.25	True	36.263296827008006	Fixation	Fixation	679
37956	590.0	664.0	602.0	645.0	Valid	Valid	213,2	103,2	581,4	269,9	94,9	582,0	Fixation	63.0	596.0	654.5	581.7	True	31.389119750686238	Fixation	Fixation	679
37964	590.0	668.0	595.0	647.0	Valid	Valid	213,0	103,4	581,1	269,7	95,0	581,6	Fixation	63.0	592.5	657.5	581.35	True	35.02408779015126	Fixation	Fixation	679
37973	591.0	668.0	590.0	646.0	Valid	Valid	212,7	103,5	580,8	269,4	95,1	581,0	Fixation	63.0	590.5	657.0	580.9	True	30.286138072622244	Fixation	Fixation	679
37981	591.0	672.0	591.0	653.0	Valid	Valid	212,5	103,6	580,6	269,2	95,1	580,7	Fixation	63.0	591.0	662.5	580.6500000000001	True	48.26307278987964	Fixation	Fixation	679
37989	594.0	675.0	594.0	653.0	Valid	Valid	212,2	103,7	580,3	268,9	95,2	580,1	Fixation	63.0	594.0	664.0	580.2	True	38.20062287720452	Fixation	Fixation	679
37998	587.0	680.0	597.0	658.0	Valid	Valid	212,0	103,8	579,9	268,7	95,3	579,6	Fixation	63.0	592.0	669.0	579.75	True	18.611889769905066	Fixation	Fixation	679
38006	591.0	676.0	593.0	657.0	Valid	Valid	211,8	103,8	579,7	268,5	95,2	579,1	Saccade	107.0	592.0	666.5	579.4000000000001	True	212.2607909918752	Saccade	Saccade	680
38014	566.0	711.0	573.0	679.0	Valid	Valid	211,6	103,8	579,4	268,2	95,3	578,5	Saccade	107.0	569.5	695.0	578.95	True	271.3749842335964	Saccade	Saccade	680
38023	549.0	711.0	566.0	685.0	Valid	Valid	211,4	103,8	579,2	268,0	95,2	578,2	Fixation	64.0	557.5	698.0	578.7	True	22.17675313021137	Fixation	Fixation	681
38031	564.0	708.0	568.0	685.0	Valid	Valid	211,2	104,0	578,6	267,8	95,2	577,8	Fixation	64.0	566.0	696.5	578.2	True	65.60986406421716	Fixation	Fixation	681
38039	566.0	713.0	569.0	690.0	Valid	Valid	211,0	103,9	578,3	267,6	95,3	577,0	Fixation	64.0	567.5	701.5	577.65	True	48.549949357559605	Fixation	Fixation	681
38048	563.0	717.0	560.0	690.0	Valid	Valid	210,8	103,9	578,1	267,5	95,2	576,7	Fixation	64.0	561.5	703.5	577.4000000000001	True	28.743673658563964	Fixation	Fixation	681
38056	567.0	718.0	572.0	694.0	Valid	Valid	210,7	104,0	577,5	267,3	95,3	576,0	Fixation	64.0	569.5	706.0	576.75	True	28.62103047076221	Fixation	Fixation	681
38064	558.0	718.0	567.0	698.0	Valid	Valid	210,5	104,0	577,3	267,2	95,3	575,5	Fixation	64.0	562.5	708.0	576.4	True	30.09962808826968	Fixation	Fixation	681
38073	563.0	720.0	567.0	697.0	Valid	Valid	210,4	104,1	576,8	267,0	95,3	575,2	Fixation	64.0	565.0	708.5	576.0	True	10.54851901349334	Fixation	Fixation	681
38081	560.0	719.0	562.0	699.0	Valid	Valid	210,3	104,2	576,3	266,9	95,4	574,5	Fixation	64.0	561.0	709.0	575.4	True	28.6881780896012	Fixation	Fixation	681
38089	559.0	720.0	565.0	704.0	Valid	Valid	210,2	104,3	576,0	266,8	95,5	574,0	Fixation	64.0	562.0	712.0	575.0	True	17.088801593076578	Fixation	Fixation	681
38098	562.0	723.0	563.0	700.0	Valid	Valid	210,1	104,4	575,5	266,7	95,7	573,3	Fixation	64.0	562.5	711.5	574.4	True	21.15559537629122	Fixation	Fixation	681
38106	562.0	727.0	566.0	703.0	Valid	Valid	210,0	104,5	575,1	266,7	95,8	572,8	Fixation	64.0	564.0	715.0	573.95	True	22.495443143388894	Fixation	Fixation	681
38114	557.0	725.0	572.0	704.0	Valid	Valid	210,0	104,8	574,5	266,6	96,0	572,1	Fixation	64.0	564.5	714.5	573.3	True	13.145423107857352	Fixation	Fixation	681
38123	560.0	727.0	564.0	701.0	Valid	Valid	210,0	104,9	574,0	266,6	96,2	571,6	Fixation	64.0	562.0	714.0	572.8	True	31.272850143478838	Fixation	Fixation	681
38131	565.0	728.0	572.0	708.0	Valid	Valid	210,0	105,2	573,4	266,6	96,5	570,7	Fixation	64.0	568.5	718.0	572.05	True	52.46392153898554	Fixation	Fixation	681
38139	562.0	736.0	567.0	708.0	Valid	Valid	210,0	105,5	572,9	266,6	96,8	570,1	Fixation	64.0	564.5	722.0	571.5	True	14.74330040904768	Fixation	Fixation	681
38148	563.0	733.0	570.0	706.0	Valid	Valid	210,0	105,8	572,2	266,6	97,0	569,5	Fixation	64.0	566.5	719.5	570.85	True	15.897084701331478	Fixation	Fixation	681
38156	562.0	732.0	569.0	707.0	Valid	Valid	210,1	106,2	571,6	266,6	97,3	568,8	Fixation	64.0	565.5	719.5	570.2	True	29.789051681463707	Fixation	Fixation	681
38164	562.0	736.0	568.0	712.0	Valid	Valid	210,2	106,6	570,8	266,7	97,7	568,0	Fixation	64.0	565.0	724.0	569.4	True	43.08940724809023	Fixation	Fixation	681
38173	568.0	738.0	567.0	715.0	Valid	Valid	210,2	106,9	570,3	266,8	98,1	567,3	Fixation	64.0	567.5	726.5	568.8	True	19.87400298912164	Fixation	Fixation	681
38181	560.0	733.0	564.0	712.0	Valid	Valid	210,3	107,3	569,6	266,9	98,4	566,8	Fixation	64.0	562.0	722.5	568.2	True	15.755733509403516	Fixation	Fixation	681
38189	563.0	741.0	572.0	717.0	Valid	Valid	210,4	107,6	568,9	267,0	98,7	566,0	Fixation	64.0	567.5	729.0	567.45	True	42.51772377405999	Fixation	Fixation	681
38198	565.0	742.0	565.0	716.0	Valid	Valid	210,5	107,9	568,3	267,1	99,0	565,4	Fixation	64.0	565.0	729.0	566.8499999999999	True	21.64250516016432	Fixation	Fixation	681
38206	566.0	744.0	567.0	721.0	Valid	Valid	210,7	108,3	567,5	267,2	99,5	564,5	Fixation	64.0	566.5	732.5	566.0	True	31.6333310310095	Fixation	Fixation	681
38214	562.0	745.0	576.0	719.0	Valid	Valid	210,8	108,7	566,8	267,4	99,8	563,8	Fixation	64.0	569.0	732.0	565.3	True	25.294309262968078	Fixation	Fixation	681
38223	561.0	749.0	566.0	722.0	Valid	Valid	211,0	109,0	566,1	267,5	100,1	563,2	Fixation	64.0	563.5	735.5	564.6500000000001	True	40.59095306561792	Fixation	Fixation	681
38231	565.0	752.0	565.0	723.0	Valid	Valid	211,1	109,2	565,5	267,7	100,5	562,6	Fixation	64.0	565.0	737.5	564.05	True	10.038155360891396	Fixation	Fixation	681
38239	562.0	752.0	564.0	722.0	Valid	Valid	211,3	109,6	564,7	267,8	100,8	561,9	Fixation	64.0	563.0	737.0	563.3	True	13.378785192366486	Fixation	Fixation	681
38248	564.0	752.0	568.0	727.0	Valid	Valid	211,4	110,0	563,9	268,0	101,1	561,3	Fixation	64.0	566.0	739.5	562.5999999999999	True	34.150793572310846	Fixation	Fixation	681
38256	564.0	753.0	569.0	730.0	Valid	Valid	211,6	110,2	563,4	268,1	101,5	560,4	Fixation	64.0	566.5	741.5	561.9	True	12.745937345406771	Fixation	Fixation	681
38264	563.0	754.0	569.0	729.0	Valid	Valid	211,7	110,6	562,6	268,3	101,9	559,7	Fixation	64.0	566.0	741.5	561.1500000000001	True	20.14493326827785	Fixation	Fixation	681
38273	566.0	755.0	573.0	725.0	Valid	Valid	211,9	110,9	562,0	268,5	102,1	559,1	Fixation	64.0	569.5	740.0	560.55	True	15.328972242784973	Fixation	Fixation	681
38281	567.0	758.0	570.0	726.0	Valid	Valid	212,1	111,1	561,4	268,6	102,4	558,4	Fixation	64.0	568.5	742.0	559.9	True	31.977951706719335	Fixation	Fixation	681
38289	575.0	760.0	570.0	728.0	Valid	Valid	212,2	111,3	560,7	268,8	102,7	557,7	Fixation	64.0	572.5	744.0	559.2	True	20.21517947602734	Fixation	Fixation	681
38298	571.0	756.0	572.0	731.0	Valid	Valid	212,4	111,5	560,2	269,0	102,9	557,1	Fixation	64.0	571.5	743.5	558.6500000000001	True	15.08241955233245	Fixation	Fixation	681
38306	572.0	760.0	569.0	731.0	Valid	Valid	212,5	111,7	559,4	269,1	103,1	556,5	Fixation	64.0	570.5	745.5	557.95	True	29.05860527923838	Fixation	Fixation	681
38314	569.0	760.0	573.0	736.0	Valid	Valid	212,7	111,9	558,8	269,3	103,3	555,9	Fixation	64.0	571.0	748.0	557.3499999999999	True	22.01139006493631	Fixation	Fixation	681
38323	569.0	766.0	570.0	732.0	Valid	Valid	212,8	112,0	558,1	269,4	103,4	555,2	Fixation	64.0	569.5	749.0	556.6500000000001	True	13.538612678402895	Fixation	Fixation	681
38331	571.0	761.0	573.0	731.0	Valid	Valid	213,0	112,0	557,4	269,6	103,5	554,7	Fixation	64.0	572.0	746.0	556.05	True	22.76868552199089	Fixation	Fixation	681
38339	569.0	760.0	571.0	731.0	Valid	Valid	213,1	111,9	556,9	269,7	103,5	554,0	Fixation	64.0	570.0	745.5	555.45	True	17.690259941170023	Fixation	Fixation	681
38348	569.0	762.0	572.0	735.0	Valid	Valid	213,2	111,9	556,1	269,9	103,5	553,5	Fixation	64.0	570.5	748.5	554.8	True	25.04688513656289	Fixation	Fixation	681
38356	567.0	764.0	571.0	735.0	Valid	Valid	213,4	111,9	555,4	270,0	103,4	552,9	Fixation	64.0	569.0	749.5	554.15	True	18.839994341301598	Fixation	Fixation	681
38364	566.0	757.0	570.0	737.0	Valid	Valid	213,5	111,7	554,9	270,1	103,4	552,2	Fixation	64.0	568.0	747.0	553.55	True	10.97632609505056	Fixation	Fixation	681
38373	571.0	768.0	569.0	734.0	Valid	Valid	213,6	111,6	554,2	270,3	103,4	551,6	Fixation	64.0	570.0	751.0	552.9000000000001	True	32.966755368347435	Fixation	Fixation	681
38381	572.0	764.0	573.0	736.0	Valid	Valid	213,7	111,5	553,7	270,4	103,4	551,1	Fixation	64.0	572.5	750.0	552.4000000000001	True	9.723870613981754	Fixation	Fixation	681
38389	569.0	768.0	571.0	737.0	Valid	Valid	213,8	111,5	553,2	270,5	103,4	550,6	Fixation	64.0	570.0	752.5	551.9000000000001	True	15.569221813546926	Fixation	Fixation	681
38398	569.0	766.0	571.0	733.0	Valid	Valid	213,9	111,5	552,6	270,7	103,4	550,0	Fixation	64.0	570.0	749.5	551.3	True	3.056719614786449	Fixation	Fixation	681
